movie_id,title,year,genre,rating,votes,runtime_min,budget_usd,revenue_usd
1264,The Last Road,2017,Sci-Fi,7.6,68643,118,25424322,39730085
1265,The Gold Road,1992,Crime,7.8,9964,99,94553303,53262752
1266,The Iron Mind,2002,Romance,5.2,45130,153,240055300,3903647764
1267,The Storm City,2020,Documentary,5.3,253938,97,32463524,59114006
1268,The Gold Edge,1998,Comedy,6.2,4054,109,153522176,186280626
1269,The Wild Rain,1991,Animation,7.5,29334,83,51714996,143164506
1270,The Lost Heart,2012,Horror,7.5,209807,128,54469662,113093520
1271,The Dark Code,1999,Action,6.2,25298,87,249503534,693919802
1272,The Gold Dream,1975,Romance,7.2,63099,105,62871241,25305459
1273,The The City,1990,Comedy,7.5,9837,178,222491294,194015112
1274,The Eternal Edge,2011,Drama,7.9,4732,87,67086917,193750294
1275,The Last Line,1986,Documentary,7.5,4453,124,120766560,94378497
1276,The The Heart,2003,Animation,5.9,995,130,212953349,764773265
1277,The Shadow Light,2014,Thriller,5.3,6759,84,162317238,1359119913
1278,The Silver Heart,1988,Action,7.5,7543,106,192913577,163259420
1279,The Silent Knight,2018,Documentary,7.5,75933,177,6873183,6934310
1280,The Hollow World,2002,Crime,6.1,3325,104,73241790,94582188
1281,The Iron War,2008,Horror,7.5,292809,172,62359027,326375684
1282,The Hollow City,1992,Sci-Fi,4.0,105225,127,84644044,614735454
1283,The Red City,2010,Drama,5.1,570,143,34322846,135348986
1284,The Steel House,2009,Horror,6.8,157245,76,88369796,122087098
1285,The Eternal Star,1983,Documentary,7.3,105707,152,224950311,106183999
1286,The Silent War,1986,Action,7.9,272882,95,172835231,282091224
1287,The Steel Blood,1993,Crime,4.1,60282,144,195947207,186928136
1288,The Steel Heart,2011,Drama,7.1,437535,171,68492676,98958804
1289,The Red Knight,1977,Romance,7.0,11521,152,243709999,258579336
1290,The Iron Light,2006,Thriller,8.3,11947,93,121779965,555885846
1291,The Eternal War,1984,Horror,7.5,14652,134,192365026,156315853
1292,The Red Rain,1978,Horror,6.6,7923,156,248697938,112563107
1293,The Steel City,2016,Action,6.9,423,145,129072731,114561650
1294,The Silent Game,1981,Crime,6.1,328,109,17075784,23920566
1295,The Neon Code,2004,Animation,5.8,2255,149,34097499,36385697
1296,The Fire War,1979,Thriller,7.5,116218,166,119074411,477321761
1297,The Hollow Road,1980,Thriller,5.7,15563,177,222706780,946581194
1298,The Eternal Game,1975,Crime,5.7,77733,96,249254956,470025675
1299,The Steel War,2021,Crime,9.2,181185,146,148082592,83967279
1300,The Broken Heart,2008,Sci-Fi,6.1,558277,174,241676578,30771025
1301,The Neon Star,1996,Thriller,7.6,507,177,232693599,29561079
1302,The Silent Line,1990,Crime,6.1,19063,87,188201981,284629918
1303,The Broken Heart,1996,Action,6.2,263930,82,117936772,119812684
1304,The Iron Star,1996,Crime,7.5,11279,150,58452857,26824312
1305,The Last War,1985,Action,5.5,195639,87,23037172,10875800
1306,The Red Code,1975,Comedy,8.1,19888,112,227446724,148381346
1307,The Last Edge,1977,Sci-Fi,7.1,195351,109,160281589,24138244
1308,The Lost Heart,1983,Crime,7.5,497,108,43250141,132586108
1309,The Steel Ocean,1989,Sci-Fi,6.4,811681,163,127878784,395894873
1310,The Eternal War,2016,Drama,6.2,71552,178,64115909,124210205
1311,The Hollow Star,1977,Documentary,8.1,17925,84,76826374,457991376
1312,The Blue Heart,2002,Action,7.4,267,160,181292175,303979498
1313,The Silent Game,1998,Documentary,7.0,111291,98,219108857,292248148
1314,The Last Heart,1983,Romance,7.3,1549689,165,114373285,71572105
1315,The Dark Knight,1984,Romance,7.2,24026,110,244553340,176996500
1316,The Steel Road,2020,Animation,6.7,5436,118,1734791,353689
1317,The Neon Ocean,2000,Animation,9.9,59580,130,207617947,212847510
1318,The Silver Code,2023,Thriller,3.7,17873,77,110343504,114314981
1319,The Neon Line,1995,Action,7.0,87075,125,72233620,298697982
1320,The Hollow Mind,2007,Animation,5.6,1651987,173,162127032,381829827
1321,The Night Heart,2017,Action,4.2,5496,97,147314303,166065892
1322,The Blue City,1981,Romance,5.7,1954,160,70012739,20260082
1323,The Gold City,1981,Comedy,6.6,36914,94,235403521,2167391221
1324,The Lost Heart,2023,Crime,5.3,18210,173,225194956,745330766
1325,The The Edge,1992,Comedy,6.8,4025,178,51814874,77582621
1326,The Red Knight,1979,Romance,5.2,3784,141,219833401,444237502
1327,The Wild Code,1999,Comedy,6.9,2430731,126,58004949,17379421
1328,The Storm Blood,2022,Thriller,5.1,1431,174,133707824,216474324
1329,The The Game,1977,Documentary,7.4,28215,160,101002245,210957551
1330,The Neon Game,1980,Comedy,6.7,29760,150,37445562,45639867
1331,The Lost House,2014,Sci-Fi,7.4,41289,143,221698122,262062372
1332,The Last World,2017,Romance,4.2,5786,94,76341265,64599590
1333,The Fire World,1979,Crime,4.2,15865,111,88980752,66164616
1334,The Lost City,2013,Crime,6.5,146131,87,71920606,190567227
1335,The Iron Hour,1988,Horror,6.0,2328,172,148695438,466594054
1336,The Dark War,2023,Comedy,6.2,188716,128,25955766,50753255
1337,The Gold City,1981,Crime,8.3,1670,135,218298657,175165857
1338,The The Heart,2010,Thriller,5.9,133427,117,46199110,91576265
1339,The Blue Heart,2021,Animation,6.3,545494,75,183914927,262096294
1340,The Red War,1990,Horror,5.7,3241,160,105271375,46493837
1341,The Wild Knight,2012,Comedy,4.9,2799,90,190758195,174484041
1342,The Hollow Hour,2000,Thriller,7.5,75319,163,35411018,97064178
1343,The The Line,1983,Comedy,6.3,1948,102,75235574,255166734
1344,The Steel Road,1996,Documentary,5.5,6784,167,174936335,141872757
1345,The Wild Road,2017,Horror,7.1,4650,160,231348110,859268727
1346,The Blue Line,1978,Comedy,8.4,4910,95,17483171,57785767
1347,The Red Ocean,1993,Thriller,7.2,17036,175,205717827,313962497
1348,The Neon World,2003,Drama,7.4,4812,131,243882157,493487970
1349,The The River,1982,Crime,6.4,8660,159,139641685,1429198509
1350,The Neon Edge,1981,Crime,7.8,6386,178,66577223,341022840
1351,The The Heart,2008,Thriller,8.2,228531,163,207611154,347087479
1352,The Hollow Mind,1986,Horror,5.6,3175,172,115044448,17474705
1353,The Dark Game,2017,Romance,7.5,28085,135,168669947,114194699
1354,The Last Hour,2005,Crime,4.9,147302,138,62089919,63903058
1355,The Night Mind,1983,Thriller,6.8,3933,169,20489478,37181978
1356,The Hollow Rain,1998,Thriller,9.3,3427,150,110827194,60503379
1357,The Gold Dream,1980,Drama,5.9,190361,155,205255420,118745239
1358,The Hollow Road,2017,Action,7.4,570295,137,220329326,299873477
1359,The Blue City,2002,Drama,5.4,156197,96,8220744,16060990
1360,The Eternal House,1989,Documentary,3.4,462898,100,223070603,169368270
1361,The Broken War,1989,Comedy,6.2,364737,121,169344078,1442928319
1362,The Broken Hour,1985,Comedy,6.3,20114,122,10430004,16848316
1363,The Neon World,2023,Crime,6.8,13154,164,219130530,40023742
1364,The Silver Mind,2012,Action,7.0,28579,132,115054553,135328655
1365,The Dark Star,1987,Animation,5.4,117212,149,31963363,77269047
1366,The Dark World,1982,Drama,7.3,30958,158,156870359,1546583517
1367,The Steel Dream,2009,Comedy,8.3,325791,84,65825749,95585685
1368,The Blue War,1991,Thriller,4.7,3580,180,48864742,14206569
1369,The Storm Rain,2019,Drama,5.4,34936,167,171149014,313621754
1370,The The Knight,2018,Comedy,5.2,144,78,9886856,105828899
1371,The Eternal Dream,1995,Romance,7.7,36741,163,52116021,59385945
1372,The Steel Ocean,1978,Sci-Fi,8.5,1111558,152,7936711,4023249
1373,The Last War,1991,Drama,7.4,578,144,128984211,81088718
1374,The Broken Rain,2023,Action,8.0,3249,80,85319237,92840376
1375,The Steel Road,1977,Animation,6.4,7437,119,171904243,151573602
1376,The Night Game,1984,Romance,6.4,10462,105,111856435,66264942
1377,The Wild House,2017,Horror,7.6,1519,168,12240238,18148049
1378,The The Edge,1988,Animation,6.9,2348,153,150857415,183093326
1379,The Gold City,1986,Animation,6.8,117856,142,34356984,80715744
1380,The Steel River,2005,Horror,6.9,20392,141,53037878,29528536
1381,The Iron Line,1992,Sci-Fi,6.6,2834,161,80229023,243589975
1382,The Lost Ocean,1985,Sci-Fi,8.6,60601,167,195677055,747364349
1383,The Night Blood,1980,Romance,6.1,37629,171,101304923,36683860
1384,The Iron Line,2009,Sci-Fi,6.6,53639,168,7244909,16878936
1385,The Night Dream,1993,Animation,3.0,76415,77,208242076,165820542
1386,The Dark Ocean,2008,Thriller,6.2,10939,82,181839003,343325677
1387,The Lost Light,1988,Thriller,7.3,90223,142,70180404,341642675
1388,The Lost Dream,1984,Action,6.0,69815,166,162022400,189089852
1389,The Last River,2013,Crime,7.5,21387,157,87710065,100295419
1390,The The Knight,2023,Drama,6.3,23609,116,105512840,315306805
1391,The Night Light,1988,Romance,8.6,64640,91,225840666,2760838626
1392,The Broken Knight,2005,Crime,2.2,56051,168,77141496,410605522
1393,The Lost World,2018,Crime,6.8,70060,82,21468724,20451084
1394,The The Code,1993,Drama,7.8,3307,104,107569449,156988771
1395,The Night Rain,2023,Sci-Fi,7.4,79449,102,163824447,271530867
1396,The Iron War,1996,Animation,6.5,12050,107,10793294,152602920
1397,The Silent Line,2009,Horror,4.6,469872,174,213609521,166492419
1398,The Silent War,2022,Documentary,7.8,4141,152,24724257,333058661
1399,The Broken World,1979,Animation,5.5,4168,102,69189831,269181551
1400,The Fire Edge,1986,Thriller,8.6,17232,155,228480719,277218564
1401,The Neon World,2008,Drama,7.1,4867,176,142682885,135172271
1402,The Red Rain,2001,Action,5.5,2886,122,165955880,336103736
1403,The Shadow Light,2013,Crime,7.2,2694,148,49795669,60335053
1404,The Iron Dream,2020,Crime,5.0,1706819,128,206790269,849272242
1405,The Silent Code,2023,Thriller,4.7,5677,112,39971741,59360063
1406,The Silver Mind,1984,Drama,5.2,11511,77,208312568,281499024
1407,The Hollow Dream,1987,Action,8.6,85479,174,38927841,120664305
1408,The Eternal Line,2001,Action,8.2,33832,146,127963945,33335091
1409,The Red Star,2016,Animation,4.3,109535,103,88450388,248781415
1410,The The Blood,1983,Horror,7.3,75320,77,225404323,653551383
1411,The Fire Light,2017,Crime,7.1,122616,118,9036928,21344075
1412,The Silent Code,2023,Horror,7.0,4921,130,178413988,37688378
1413,The Blue World,1997,Romance,6.0,19771,161,223966296,438934867
1414,The Steel Road,2011,Action,6.8,107124,94,65585785,171724927
1415,The Dark Hour,1976,Horror,6.9,71954,151,105870479,448744524
1416,The The House,2007,Comedy,5.8,7240,99,219590682,879782589
1417,The Eternal Line,1999,Drama,4.6,7544,152,20639489,68842566
1418,The Red Star,2015,Sci-Fi,6.2,39491,131,173355216,195844237
1419,The Fire Light,1992,Horror,8.1,16753,95,16618110,43719322
1420,The Wild Heart,2017,Horror,6.7,5058,77,150106363,1521523784
1421,The Shadow Mind,1978,Romance,8.3,3312,86,36612168,153937194
1422,The Lost River,2000,Crime,6.3,1154,85,125622513,384735975
1423,The Neon Code,1985,Romance,7.2,67992,140,180753207,135606205
1424,The Gold Code,1999,Action,6.5,4178,84,240283511,488494668
1425,The Lost Line,2021,Sci-Fi,9.2,10864,125,79924455,207562891
1426,The Fire Rain,1993,Documentary,5.8,5708,88,107933834,137629972
1427,The Blue Road,2017,Animation,3.4,1106526,180,159106624,231741546
1428,The Silver Rain,2001,Thriller,6.2,1840,169,223733623,285705827
1429,The Storm Line,2023,Action,4.2,359037,89,228653687,326917764
1430,The Neon Line,1996,Horror,7.7,531,169,7152187,9262791
1431,The Fire Knight,2018,Romance,7.1,20348,138,64337323,361313898
1432,The The Game,2023,Animation,6.2,1145,116,181894101,604344951
1433,The Storm Code,2003,Horror,8.5,15004,84,141348111,34612956
1434,The Neon Ocean,2004,Animation,5.7,33650,162,73079612,29526069
1435,The Iron War,1976,Sci-Fi,7.2,51760,144,117273051,308291011
1436,The Iron Blood,2013,Documentary,6.3,2685,140,149589994,379103805
1437,The Blue Dream,2015,Drama,5.0,73091,120,248940239,254780749
1438,The Eternal Heart,1976,Crime,6.1,333276,123,210446208,43534383
1439,The Fire Game,2009,Animation,4.8,392197,130,136776129,179028024
1440,The Night Blood,2011,Action,6.6,5936,126,173751492,55783380
1441,The Eternal Code,2019,Action,6.5,183004,124,103257585,250099459
1442,The Red Road,1976,Sci-Fi,6.8,44954,144,48219731,134592445
1443,The Night War,1986,Animation,7.8,32842,120,222853427,647209076
1444,The Last Game,2022,Drama,5.9,31479,125,223884204,217677516
1445,The Night Game,2009,Animation,6.7,268159,148,47132562,42550016
1446,The Red Knight,2013,Documentary,4.3,102150,103,231975340,370747831
1447,The Iron Road,2008,Thriller,6.4,130358,153,87017837,813008376
1448,The Hollow River,1975,Comedy,7.9,1310,90,236619239,592022182
1449,The Silent Ocean,2005,Comedy,5.8,10433,176,11117479,4910823
1450,The Shadow Blood,1995,Crime,6.0,9963,180,88984055,62585674
1451,The Dark Knight,1988,Crime,7.2,267227,105,215427245,124001785
1452,The Silent Edge,1992,Animation,5.0,874,86,10446831,25091732
1453,The Fire Star,1982,Animation,5.9,37578,91,204410940,262000050
1454,The Broken Line,2008,Action,4.9,51593,126,44698479,186892006
1455,The Fire Heart,1995,Romance,7.7,6769,143,119702558,10304153
1456,The Hollow Line,2007,Romance,5.1,2555,160,76058244,114308730
1457,The Storm Knight,1995,Drama,7.1,5112,113,165922052,571743008
1458,The Night War,1975,Comedy,3.9,114602,104,158392116,297149215
1459,The Neon City,1995,Comedy,6.9,1685,79,141066106,47750759
1460,The Wild War,1993,Documentary,6.1,236,142,166600133,138455020
1461,The Shadow Blood,2019,Sci-Fi,7.5,13596,131,194101938,163226123
1462,The Fire Mind,1988,Comedy,6.4,123,165,146858354,357769555
1463,The Shadow Mind,1983,Animation,6.7,10531,123,199184945,148497989
1464,The Eternal City,2004,Drama,7.2,7061,173,127610466,98360599
1465,The Hollow House,1997,Romance,5.3,83271,155,72304594,93338568
1466,The Neon Star,1984,Comedy,6.7,50620,174,230479879,530175302
1467,The Blue Code,2000,Crime,9.2,40343,133,185544770,104155390
1468,The Broken City,1986,Comedy,7.4,10697,148,153169244,505597710
1469,The Red Star,2021,Crime,5.4,4860,93,64472830,238563551
1470,The Eternal Heart,2009,Thriller,7.1,2223,114,72612745,74394071
1471,The Wild Edge,1985,Comedy,6.9,755076,108,233312948,33829120
1472,The Storm Star,1986,Crime,5.4,662677,149,118788405,141852904
1473,The Neon World,2004,Thriller,6.7,57253,165,241352469,612984851
1474,The Dark Dream,1983,Thriller,3.4,57642,176,98792988,57416192
1475,The Steel Code,1986,Documentary,6.9,127038,178,185150626,984969319
1476,The Red City,1997,Thriller,6.6,171791,167,190234351,1808596931
1477,The Eternal River,2015,Romance,3.4,14484,148,230562142,654363881
1478,The Shadow Code,1985,Romance,5.8,650574,86,7131220,36766687
1479,The Blue Knight,2017,Crime,7.7,17706,169,138272787,47985598
1480,The Blue City,2001,Comedy,6.7,79325,152,31915749,21265832
1481,The Silent Light,2018,Comedy,9.7,6330,92,15362226,29033984
1482,The Steel Rain,1983,Thriller,4.9,33405,92,195078662,92452955
1483,The The City,1987,Documentary,8.6,5493,99,116816089,121650844
1484,The Iron Knight,2016,Animation,5.5,63508,172,211722105,188596450
1485,The The Code,2018,Thriller,5.2,32514,92,41299698,72638264
1486,The The Mind,2019,Crime,7.5,9596,176,18721457,189996743
1487,The Fire Road,2013,Thriller,5.1,111561,174,27083352,15602387
1488,The Fire Mind,2002,Action,8.5,606661,144,99432760,59481657
1489,The Dark City,1991,Crime,9.2,14517,95,129663933,70156788
1490,The Iron World,2014,Comedy,5.4,361842,150,7007690,7957848
1491,The Wild Code,1996,Documentary,5.0,3871900,79,68027647,7743155
1492,The Red Blood,1998,Sci-Fi,9.6,6397,154,18416733,14481405
1493,The The Hour,2002,Action,8.4,100,92,225618791,818244433
1494,The Broken Dream,2010,Thriller,3.7,66773,101,8152573,80848312
1495,The Hollow Knight,1981,Comedy,5.4,431832,129,139587834,145710470
1496,The Night House,1996,Documentary,6.9,81345,100,137462675,44188330
1497,The Shadow Hour,2020,Thriller,6.6,7979,110,133079137,32091918
1498,The Eternal Line,1976,Horror,7.1,1174,119,143724900,1303806080
1499,The Eternal Road,2013,Horror,6.5,953,174,54785234,91926140
1500,The Fire Heart,2000,Action,6.8,17072,120,158074252,79706580
1501,The Lost House,1977,Documentary,7.5,15917,117,169265448,427137168
1502,The Neon River,2012,Crime,6.9,20082,107,11026263,20534334
1503,The Storm City,2023,Action,5.8,107233,115,67918414,245354384
1504,The Wild Light,1991,Crime,4.4,47167,178,159281821,27852001
1505,The Silent Edge,2008,Animation,8.5,41514,150,118847820,882286712
1506,The Dark Heart,2022,Documentary,6.4,6582,123,27729934,11606022
1507,The Hollow Code,2011,Comedy,6.4,4232,98,57622544,159666953
1508,The Broken War,2014,Action,7.5,18255,166,221800503,696785593
1509,The The Road,1988,Comedy,4.8,239974,96,29371262,6879914
1510,The Hollow Rain,2009,Drama,6.8,1238,171,166144036,303790894
1511,The Last Dream,1982,Horror,7.8,22705,112,178566388,260159238
1512,The Red World,1991,Animation,7.3,10097,172,33277454,22365228
1513,The The Road,2022,Animation,8.1,14545,131,4096141,5938959
1514,The Blue Light,1977,Crime,5.7,14619,160,26151615,70222964
1515,The Hollow Road,1980,Drama,6.1,339243,95,138143212,1462598499
1516,The Hollow Heart,2013,Action,7.9,83109,139,41382628,43347073
1517,The Red Line,1992,Action,7.8,59133,176,24739620,79182758
1518,The Storm Light,2006,Romance,6.9,1017767,97,131864107,373583665
1519,The Silver Light,1981,Horror,6.8,58065,112,172798323,160618956
1520,The Iron War,2009,Comedy,5.0,6815,153,116241555,35436332
1521,The Neon Dream,2003,Drama,8.3,285539,172,66272241,229270508
1522,The Neon World,1975,Thriller,6.6,22480,176,210021369,101740386
1523,The Last Line,2014,Action,7.9,345049,94,203103786,308271948
1524,The Night Mind,2014,Documentary,6.9,39122,180,235379801,135096289
1525,The Storm Knight,2021,Drama,6.5,5264,107,87226181,130993065
1526,The Lost Line,1998,Romance,6.5,152135,113,134034454,90172872
1527,The Last World,2016,Drama,7.4,32393,83,127177068,401729147
1528,The The Light,2019,Documentary,6.7,3666,171,147732501,326764504
1529,The Shadow Light,2010,Horror,7.2,15765,88,212333024,142806318
1530,The Hollow Light,1991,Crime,7.4,33214,143,166733837,451493766
1531,The Storm House,2010,Comedy,3.5,12173,86,88866070,82785696
1532,The Silent House,1982,Romance,7.7,89784,161,49474456,62910321
1533,The Silent Mind,1982,Horror,7.0,42977,151,145369276,520096550
1534,The Silent Heart,1995,Action,6.7,38668,149,70767809,45657907
1535,The Broken Heart,1978,Horror,8.5,79781,113,143365509,962746502
1536,The Wild Rain,1978,Romance,6.8,7686,95,4853411,620302
1537,The Silver Knight,2009,Horror,7.9,89484,115,60252477,27911213
1538,The Fire City,1983,Horror,5.4,381,108,215461128,223144542
1539,The Shadow City,1996,Comedy,6.4,12922,152,94153407,355666768
1540,The Wild Heart,1986,Sci-Fi,6.1,5129,172,215263007,28775628
1541,The Neon World,2000,Horror,7.3,2955,87,25776634,39731159
1542,The Wild Dream,1978,Drama,7.4,25382,150,139585273,927456733
1543,The Broken Road,1987,Drama,7.1,6128101,131,211881142,182410767
1544,The Night Line,2015,Romance,5.9,853,104,198411664,629603462
1545,The Steel City,2019,Sci-Fi,5.3,25637747,156,46312879,45997930
